key,change_point_window,scanner_id,symbol,trend_regime,volatility_regime,trades,net_bps,average_net_bps,median_net_bps,gross_bps,cost_bps,average_cost_bps,hit_rate,false_signal_rate,profit_factor,average_win_bps,average_loss_bps,average_mfe_bps,average_mae_bps,average_hold_seconds,average_hold_bars_1m,average_expected_net_bps,expectation_error_bps,same_bar_ambiguity_rate,win_rate,avg_net_bps,total_net_bps,avg_mfe_bps,avg_mae_bps,avg_hold_bars,average_net_standard_error_bps,average_net_ci95_low_bps,average_net_ci95_high_bps,average_net_uplift_vs_selection_bps,pct_of_selection_trades
01-04h | delta_momentum_burst_v1 | BTCUSD | strong_trend | medium,01-04h,delta_momentum_burst_v1,BTCUSD,strong_trend,medium,159,-1155.5008531012948,-7.267300962901225,-13.773598324772397,-303.2608531012948,852.2399999999999,5.359999999999999,0.31446540880503143,0.6855345911949685,0.3125308932764422,10.506063771288986,15.420220565740772,11.539709299497632,16.835959204263375,92.0754716981132,1.5345911949685533,13.117774073466876,-20.3850750363681,0.03773584905660377,0.31446540880503143,-7.267300962901225,-1155.5008531012948,11.539709299497632,16.835959204263375,1.5345911949685533,0.9761723862820793,-9.1805988400141,-5.354003085788349,-0.9842363926176843,1.018186475409836
01-04h | delta_imbalance_fade_v1 | ETHUSD | weak_trend | high,01-04h,delta_imbalance_fade_v1,ETHUSD,weak_trend,high,158,-507.81241846920904,-3.2140026485392976,-15.24545850561351,339.06758153079085,846.8799999999999,5.359999999999999,0.4810126582278481,0.5189873417721519,0.6729387322297407,13.74789272845092,18.934783729652185,17.432756608296785,16.426617917237472,106.32911392405063,1.7721518987341771,14.943287258060133,-18.15728990659943,0.02531645569620253,0.4810126582278481,-3.2140026485392976,-507.81241846920904,17.432756608296785,16.426617917237472,1.7721518987341771,1.340065326645926,-5.840530688765313,-0.5874746083132827,3.069061921744243,1.011782786885246
01-04h | delta_momentum_burst_v1 | BTCUSD | weak_trend | high,01-04h,delta_momentum_burst_v1,BTCUSD,weak_trend,high,151,-1078.9159845299966,-7.145138970397329,-13.419967422761049,-269.55598452999664,809.3599999999999,5.359999999999999,0.33112582781456956,0.6688741721854304,0.32313216124711064,10.301344928060928,15.782012187455871,16.865271507710286,16.256250356055876,81.05960264900662,1.3509933774834437,14.075332281956657,-21.220471252353985,0.0728476821192053,0.33112582781456956,-7.145138970397329,-1078.9159845299966,16.865271507710286,16.256250356055876,1.3509933774834437,1.032662400527553,-9.169157275431333,-5.121120665363325,-0.8620744001137881,0.9669569672131147
00-30m | delta_imbalance_fade_v1 | BTCUSD | weak_trend | high,00-30m,delta_imbalance_fade_v1,BTCUSD,weak_trend,high,148,-444.82890232382647,-3.005600691377206,6.266373285370529,348.45109767617345,793.28,5.359999999999999,0.5067567567567568,0.49324324324324326,0.6762150079884202,12.38681994367541,18.819731480814827,17.71530976756343,14.974662472005791,111.48648648648648,1.8581081081081081,14.560410907958078,-17.566011599335283,0.013513513513513514,0.5067567567567568,-3.005600691377206,-444.82890232382647,17.71530976756343,14.974662472005791,1.8581081081081081,1.323145591966022,-5.598966051630609,-0.41223533112380295,3.277463878906335,0.9477459016393442
04h+ | delta_momentum_burst_v1 | BTCUSD | weak_trend | high,04h+,delta_momentum_burst_v1,BTCUSD,weak_trend,high,148,-1068.8713138297205,-7.222103471822436,-13.758070443738081,-275.59131382972055,793.28,5.359999999999999,0.32432432432432434,0.6756756756756757,0.3134461537103271,10.166524809071307,15.568645046651431,15.799757408088007,15.855224148958195,79.05405405405405,1.3175675675675675,13.924114361216985,-21.14621783303942,0.0945945945945946,0.32432432432432434,-7.222103471822436,-1068.8713138297205,15.799757408088007,15.855224148958195,1.3175675675675675,1.0263669085557554,-9.233782612591718,-5.210424331053155,-0.9390389015388951,0.9477459016393442
01-04h | delta_momentum_burst_v1 | BTCUSD | weak_trend | medium,01-04h,delta_momentum_burst_v1,BTCUSD,weak_trend,medium,137,-993.9605094755416,-7.255186200551399,-13.367025972718295,-259.64050947554165,734.3199999999999,5.359999999999999,0.31386861313868614,0.6861313868613139,0.296157578267304,9.726309511912607,15.023317217955144,11.903725442076242,13.355685252785662,83.21167883211679,1.3868613138686132,12.349735607087265,-19.604921807638664,0.06569343065693431,0.31386861313868614,-7.255186200551399,-993.9605094755416,11.903725442076242,13.355685252785662,1.3868613138686132,1.005997397478934,-9.226941099610109,-5.283431301492688,-0.9721216302678579,0.8773053278688525
00-30m | delta_imbalance_fade_v1 | BTCUSD | strong_trend | high,00-30m,delta_imbalance_fade_v1,BTCUSD,strong_trend,high,135,-680.6107400533624,-5.041561037432314,-16.427540097055015,42.98925994663749,723.5999999999999,5.359999999999999,0.4444444444444444,0.5555555555555556,0.5411066450306776,13.375765492280214,19.775422261202337,17.715204999891423,19.36874684647507,101.33333333333333,1.6888888888888889,17.19808908864431,-22.23965012607663,0.022222222222222223,0.4444444444444444,-5.041561037432314,-680.6107400533624,17.715204999891423,19.36874684647507,1.6888888888888889,1.459267884117249,-7.901726090302121,-2.181395984562506,1.241503532851227,0.8644979508196722
01-04h | delta_momentum_burst_v1 | BTCUSD | weak_trend | low,01-04h,delta_momentum_burst_v1,BTCUSD,weak_trend,low,119,-837.8194935257004,-7.040499945594121,-13.635917254743081,-199.97949352570043,637.8399999999999,5.359999999999999,0.3277310924369748,0.6722689075630253,0.31309399860651355,9.7918169524595,15.24625443339526,14.70075784851446,13.240976683597873,83.19327731092437,1.3865546218487395,12.930243725923834,-19.970743671517955,0.1092436974789916,0.3277310924369748,-7.040499945594121,-837.8194935257004,14.70075784851446,13.240976683597873,1.3865546218487395,1.1082007908388383,-9.212573495638244,-4.868426395549998,-0.75743537531058,0.7620389344262295
04h+ | delta_imbalance_fade_v1 | ETHUSD | strong_trend | high,04h+,delta_imbalance_fade_v1,ETHUSD,strong_trend,high,119,-777.6083796987081,-6.534524199148807,-16.076527245647753,-139.76837969870815,637.8399999999999,5.359999999999999,0.3865546218487395,0.6134453781512605,0.42438534770403996,12.463259596378547,18.505730426467416,14.266096745203235,17.491982319837007,109.91596638655462,1.8319327731092436,13.232291492951141,-19.76681569209995,0.008403361344537815,0.3865546218487395,-6.534524199148807,-777.6083796987081,14.266096745203235,17.491982319837007,1.8319327731092436,1.4253778600907072,-9.328264804926594,-3.7407835933710207,-0.2514596288652662,0.7620389344262295
00-30m | delta_momentum_burst_v1 | ETHUSD | strong_trend | medium,00-30m,delta_momentum_burst_v1,ETHUSD,strong_trend,medium,115,-1027.671006405426,-8.936269620916747,-15.115227713120762,-411.2710064054259,616.4,5.359999999999999,0.25217391304347825,0.7478260869565218,0.2892287393543431,14.420080722261794,16.812248225011835,22.522805690574284,24.496479678006413,81.3913043478261,1.356521739130435,18.032124985279612,-26.96839460619636,0.10434782608695652,0.25217391304347825,-8.936269620916747,-1027.671006405426,22.522805690574284,24.496479678006413,1.356521739130435,1.3191151793125957,-11.521735372369434,-6.350803869464059,-2.653205050633206,0.7364241803278689
01-04h | delta_momentum_burst_v1 | BTCUSD | range | medium,01-04h,delta_momentum_burst_v1,BTCUSD,range,medium,115,-527.2696752607827,-4.5849536979198495,-12.80756701563154,89.13032473921723,616.4,5.359999999999999,0.4,0.6,0.4838704127105229,10.745961347236385,14.805563728024007,13.46347865902773,12.206454068905824,90.78260869565217,1.5130434782608695,12.733200844630655,-17.318154542550506,0.02608695652173913,0.4,-4.5849536979198495,-527.2696752607827,13.46347865902773,12.206454068905824,1.5130434782608695,1.200647039436612,-6.938221895215609,-2.23168550062409,1.6981108723636913,0.7364241803278689
04h+ | delta_momentum_burst_v1 | ETHUSD | strong_trend | low,04h+,delta_momentum_burst_v1,ETHUSD,strong_trend,low,115,-959.1947391003049,-8.340823818263521,-13.512526500470047,-342.794739100305,616.4,5.359999999999999,0.2608695652173913,0.7391304347826086,0.23369543620053304,9.750667621582123,14.726056091150218,13.97459897192238,14.93144842396952,82.95652173913044,1.382608695652174,12.283783541352518,-20.62460735961604,0.06956521739130435,0.2608695652173913,-8.340823818263521,-959.1947391003049,13.97459897192238,14.93144842396952,1.382608695652174,1.038440050971149,-10.376166318166973,-6.305481318360069,-2.0577592479799804,0.7364241803278689
30-60m | delta_momentum_burst_v1 | ETHUSD | weak_trend | medium,30-60m,delta_momentum_burst_v1,ETHUSD,weak_trend,medium,115,-842.7691501705223,-7.32842739278715,-13.48077283277035,-226.3691501705223,616.4,5.359999999999999,0.3217391304347826,0.6782608695652174,0.3169225265076674,10.5679330122158,15.817726559262907,14.814325036777376,14.189519642113954,93.3913043478261,1.556521739130435,14.120394532577983,-21.44882192536513,0.08695652173913043,0.3217391304347826,-7.32842739278715,-842.7691501705223,14.814325036777376,14.189519642113954,1.556521739130435,1.1993119152735596,-9.679078746723327,-4.977776038850973,-1.0453628225036091,0.7364241803278689
30-60m | delta_momentum_burst_v1 | BTCUSD | range | high,30-60m,delta_momentum_burst_v1,BTCUSD,range,high,112,-678.2909703172226,-6.056169377832345,-13.651513716700006,-77.97097031722267,600.3199999999999,5.359999999999999,0.35714285714285715,0.6428571428571429,0.3980497044985702,11.213281325574895,15.650308657503034,14.700025222550845,13.03261201385556,100.17857142857143,1.6696428571428572,13.6879667440608,-19.744136121893145,0.026785714285714284,0.35714285714285715,-6.056169377832345,-678.2909703172226,14.700025222550845,13.03261201385556,1.6696428571428572,1.2525482978205902,-8.5111640415607,-3.601174714103988,0.22689519245119616,0.7172131147540983
01-04h | delta_imbalance_fade_v1 | ETHUSD | strong_trend | medium,01-04h,delta_imbalance_fade_v1,ETHUSD,strong_trend,medium,109,-714.8217916573159,-6.557998088599228,-16.63803639441427,-130.581791657316,584.2399999999999,5.359999999999999,0.3944954128440367,0.6055045871559633,0.43519057610928746,12.808753741605058,19.17573034161111,14.506118738294937,17.39084483373832,111.74311926605505,1.8623853211009174,14.406371375109538,-20.964369463708767,0.01834862385321101,0.3944954128440367,-6.557998088599228,-714.8217916573159,14.506118738294937,17.39084483373832,1.8623853211009174,1.5446139270592174,-9.585441385635294,-3.530554791563162,-0.27493351831568713,0.6980020491803278
00-30m | delta_momentum_burst_v1 | ETHUSD | weak_trend | medium,00-30m,delta_momentum_burst_v1,ETHUSD,weak_trend,medium,108,-553.423875234777,-5.12429514106275,-14.647705525789501,25.456124765222967,578.8799999999999,5.3599999999999985,0.37962962962962965,0.6203703703703703,0.5117186866387794,14.146050589517753,16.916596259776192,19.16873014438103,17.031511418495636,80.55555555555556,1.3425925925925926,16.90482933365901,-22.02912447472176,0.046296296296296294,0.37962962962962965,-5.12429514106275,-553.423875234777,19.16873014438103,17.031511418495636,1.3425925925925926,1.5121589982816999,-8.088126777694882,-2.160463504430618,1.1587694292207908,0.6915983606557377
01-04h | delta_imbalance_fade_v1 | ETHUSD | range | medium,01-04h,delta_imbalance_fade_v1,ETHUSD,range,medium,106,-642.3150887921361,-6.059576309359774,-15.815688528140939,-74.15508879213606,568.16,5.359999999999999,0.41509433962264153,0.5849056603773585,0.432021501680151,11.103730560250069,18.239987636179663,14.225997095337549,15.12703383841846,122.83018867924528,2.047169811320755,12.65274035793457,-18.712316667294346,0.02830188679245283,0.41509433962264153,-6.059576309359774,-642.3150887921361,14.225997095337549,15.12703383841846,2.047169811320755,1.440391751203077,-8.882744141717804,-3.236408477001743,0.22348826092376672,0.6787909836065573
30-60m | delta_momentum_burst_v1 | ETHUSD | strong_trend | medium,30-60m,delta_momentum_burst_v1,ETHUSD,strong_trend,medium,106,-735.7181792925118,-6.940737540495394,-14.459245516565046,-167.55817929251182,568.16,5.359999999999999,0.3113207547169811,0.6886792452830188,0.38917738945393926,14.204633844905178,16.499604057183323,18.91745390818399,18.48453950641255,80.94339622641509,1.3490566037735847,16.84721059349022,-23.787948133985616,0.05660377358490566,0.3113207547169811,-6.940737540495394,-735.7181792925118,18.91745390818399,18.48453950641255,1.3490566037735847,1.4335185833327213,-9.750433963827527,-4.13104111716326,-0.6576729702118529,0.6787909836065573
01-04h | delta_momentum_burst_v1 | BTCUSD | strong_trend | high,01-04h,delta_momentum_burst_v1,BTCUSD,strong_trend,high,104,-923.342501351385,-8.878293282224856,-14.069510811668597,-365.902501351385,557.4399999999999,5.359999999999999,0.2403846153846154,0.7596153846153846,0.2472714470887377,12.132726230971468,15.527350090198375,10.972784693438998,16.96422715743004,87.11538461538461,1.4519230769230769,14.207702787537935,-23.085996069762793,0.028846153846153848,0.2403846153846154,-8.878293282224856,-923.342501351385,10.972784693438998,16.96422715743004,1.4519230769230769,1.2063141719883534,-11.24266905932203,-6.513917505127683,-2.5952287119413153,0.665983606557377
30-60m | delta_momentum_burst_v1 | ETHUSD | range | medium,30-60m,delta_momentum_burst_v1,ETHUSD,range,medium,102,-390.46719761229696,-3.8281097805127153,-12.864362075397285,156.252802387703,546.7199999999999,5.359999999999999,0.43137254901960786,0.5686274509803921,0.571243739435104,11.823412942277098,15.701678742629126,19.505417188964124,12.679856766691334,90.58823529411765,1.5098039215686276,14.478797314023476,-18.30690709453619,0.0196078431372549,0.43137254901960786,-3.8281097805127153,-390.46719761229696,19.505417188964124,12.679856766691334,1.5098039215686276,1.4083447684125654,-6.588465526601343,-1.067754034424087,2.4549547897708255,0.6531762295081968
